url,pick,team,year,pos,player,college,missing_combine_vals,height_inches,weight,forty,vertical,bench,broad,threecone,shuttle,defense.ast.tackles,defense.fum.forced,defense.fum.rec,defense.fum.tds,defense.fum.yds,defense.games,defense.int,defense.int.td,defense.int.yards,defense.loss.tackles,defense.pd,defense.sacks,defense.seasons,defense.solo.tackes,defense.tackles,passing.attempts,passing.comp.pct,passing.completions,passing.games,passing.pass.ints,passing.pass.tds,passing.pass.yards,passing.seasons,receiving.games,receiving.rec.td,receiving.rec.yards,receiving.receptions,receiving.rush.att,receiving.rush.td,receiving.rush.yds,receiving.scrim.plays,receiving.scrim.tds,receiving.scrim.yds,receiving.seasons,rushing.games,rushing.rec.td,rushing.rec.yards,rushing.receptions,rushing.rush.att,rushing.rush.td,rushing.rush.yds,rushing.scrim.plays,rushing.scrim.tds,rushing.scrim.yds,rushing.seasons,num_murders,purple.drank.incidents,college_year,Rk,School,Conf,wins,losses,win_pct,ConfW,ConfL,ConfPct,ppg_off,ppg_def,srs,sos,ap_pre,ap_high,ap_rank,Notes,ap_rank_score,pick_score,conf,conf_ACC,conf_Big 12,conf_Big Ten,conf_CUSA,conf_Ind,conf_MAC,conf_MWC,conf_Other,conf_Pac-10,conf_SEC,conf_Sun Belt,conf_WAC,power5
https://www.sports-reference.com/cfb/players/aj-cann-1.html,67.0,JAX,2015,OG,A.J. Cann,South Carolina,4,75,313,5.47,,26.0,,,,0,0,0,0,0,0,0,0,0,0.0,0,0.0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2014,107.0,South Carolina,SEC (East),7.0,6.0,0.5379999999999999,3.0,5.0,0.375,32.6,30.4,6.7,4.93,9.0,9.0,,,0.6443016514407222,0.8416212335729143,SEC,0,0,0,0,0,0,0,0,0,1,0,0,1
https://www.sports-reference.com/cfb/players/aj-davis-1.html,105.0,DET,2007,CB,A.J. Davis,North Carolina State,4,70,193,4.56,,16.0,,,,17,0,0,0,0,46,4,0,111,2.0,6,1.0,4,39,56,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2006,6.0,North Carolina State,ACC (Atlantic),3.0,9.0,0.25,2.0,6.0,0.25,17.5,21.8,-4.11,0.64,,,,,-0.4079187409450348,0.4754853292080029,ACC,1,0,0,0,0,0,0,0,0,0,0,0,1
https://www.sports-reference.com/cfb/players/aj-edds-1.html,309.0,,2010,OLB,A.J. Edds,Iowa,0,76,246,4.62,33.0,16.0,117.0,7.19,4.28,149,1,0,0,0,48,7,0,67,12.5,0,2.0,4,76,225,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2009,34.0,Iowa,Big Ten,11.0,2.0,0.846,6.0,2.0,0.75,23.2,15.4,10.26,1.87,22.0,7.0,7.0,,1.5730705667117024,-0.9226984313380577,Big Ten,0,0,1,0,0,0,0,0,0,0,0,0,0
https://www.sports-reference.com/cfb/players/aj-green-1.html,4.0,CIN,2011,WR,A.J. Green,Georgia,0,76,211,4.48,34.5,18.0,126.0,6.91,4.21,0,0,0,0,0,0,0,0,0,0.0,0,0.0,0,0,0,0,0.0,0,0,0,0,0,0,32,23,2619,166,7,0,105,173,23,2724,3,0,0,0,0,0,0,0,0,0,0,0,0,0,2010,93.0,Georgia,SEC (East),6.0,7.0,0.462,3.0,5.0,0.375,32.1,22.1,6.35,2.65,23.0,22.0,,,0.5435126849157659,2.275814026685618,SEC,0,0,0,0,0,0,0,0,0,1,0,0,1
https://www.sports-reference.com/cfb/players/aj-hawk-1.html,5.0,GNB,2006,OLB,A.J. Hawk,Ohio State,0,73,248,4.59,40.0,24.0,115.0,6.82,3.96,52,0,0,0,0,51,7,1,123,16.5,0,9.5,4,69,121,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2005,34.0,Ohio State,Big Ten,10.0,2.0,0.833,7.0,1.0,0.875,32.7,15.3,22.97,8.89,6.0,4.0,4.0,,1.8339146358159146,2.172065188377433,Big Ten,0,0,1,0,0,0,0,0,0,0,0,0,0
https://www.sports-reference.com/cfb/players/aj-jefferson-1.html,309.0,,2010,CB,A.J. Jefferson,Fresno State,0,72,193,4.42,44.0,7.0,126.0,6.72,4.0,39,0,0,1,0,39,0,0,0,1.0,1,0.0,4,69,108,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2009,114.0,Fresno State,WAC,8.0,5.0,0.615,6.0,2.0,0.75,33.8,28.4,1.34,-3.27,,,,,-0.461237668468672,-0.9226984313380577,WAC,0,0,0,0,0,0,0,0,0,0,0,1,0
https://www.sports-reference.com/cfb/players/aj-jenkins-1.html,30.0,SFO,2012,WR,A.J. Jenkins,Illinois,2,72,190,4.37,38.5,12.0,124.0,,,0,0,0,0,0,0,0,0,0,0.0,0,0.0,0,0,0,0,0.0,0,0,0,0,0,0,46,19,2432,167,6,0,25,173,19,2457,4,0,0,0,0,0,0,0,0,0,0,0,0,0,2011,35.0,Illinois,Big Ten (Leaders),7.0,6.0,0.5379999999999999,2.0,6.0,0.25,22.6,19.6,2.63,1.17,,16.0,,,0.6045853465832371,1.3549339667142233,Big Ten,0,0,1,0,0,0,0,0,0,0,0,0,0
https://www.sports-reference.com/cfb/players/aj-klein-1.html,148.0,CAR,2013,ILB,A.J. Klein,Iowa State,3,73,250,4.66,,20.0,113.0,,,180,1,1,0,0,51,5,4,265,20.0,7,3.0,4,181,361,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2012,21.0,Iowa State,Big 12,6.0,7.0,0.462,3.0,6.0,0.33299999999999996,24.5,23.9,5.4,5.48,,,,,-0.47891373411225585,0.11206832676304594,Big 12,0,1,0,0,0,0,0,0,0,0,0,0,1
https://www.sports-reference.com/cfb/players/aj-mccarron-1.html,164.0,CIN,2014,QB,A.J. McCarron,Alabama,1,75,220,4.94,28.0,,99.0,7.18,4.34,0,0,0,0,0,0,0,0,0,0.0,0,0.0,0,0,0,1026,263.8,686,53,15,77,9019,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2013,112.0,Alabama,SEC (West),11.0,2.0,0.846,7.0,1.0,0.875,38.2,13.9,20.06,3.76,1.0,1.0,7.0,,1.59321881802305,0.04067922689845383,SEC,0,0,0,0,0,0,0,0,0,1,0,0,1
https://www.sports-reference.com/cfb/players/aj-nicholson-1.html,157.0,CIN,2006,OLB,A.J. Nicholson,Florida State,1,73,252,4.88,,25.0,116.0,7.37,4.43,47,0,1,1,23,37,3,1,59,9.5,0,1.0,3,53,100,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2005,1.0,Florida State,ACC (Atlantic),8.0,5.0,0.615,5.0,3.0,0.625,28.9,22.0,9.36,5.05,14.0,4.0,23.0,,0.8717709721899588,0.07864696210685315,ACC,1,0,0,0,0,0,0,0,0,0,0,0,1
https://www.sports-reference.com/cfb/players/aj-stamps-1.html,297.0,,2016,FS,A.J. Stamps,Kentucky,0,71,193,4.79,33.0,15.0,115.0,7.17,4.25,45,0,0,0,0,23,5,0,138,1.5,13,0.0,2,79,124,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2015,107.0,Kentucky,SEC (East),5.0,7.0,0.41700000000000004,2.0,6.0,0.25,24.7,27.4,-4.09,0.41,,,,,-0.452147410767536,-1.1243382315686392,SEC,0,0,0,0,0,0,0,0,0,1,0,0,1
https://www.sports-reference.com/cfb/players/aq-shipley-1.html,299.0,,2009,C,A.Q. Shipley,Penn State,0,73,304,5.19,31.0,33.0,100.0,7.46,4.4,0,0,0,0,0,0,0,0,0,0.0,0,0.0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2008,33.0,Penn State,Big Ten,11.0,2.0,0.846,7.0,1.0,0.875,38.9,14.4,17.82,1.97,22.0,3.0,8.0,,1.5053605530744096,-1.1363408192553903,Big Ten,0,0,1,0,0,0,0,0,0,0,0,0,0
https://www.sports-reference.com/cfb/players/ashawn-robinson-1.html,46.0,DET,2016,DT,A'Shawn Robinson,Alabama,0,76,307,5.2,26.0,22.0,106.0,7.8,4.74,84,1,1,0,0,43,0,0,0,23.0,5,9.0,5,54,138,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2015,111.0,Alabama,SEC (West),14.0,1.0,0.9329999999999999,7.0,1.0,0.875,35.1,15.1,23.72,7.46,3.0,1.0,1.0,,2.420389841176433,1.1107716166367854,SEC,0,0,0,0,0,0,0,0,0,1,0,0,1
https://www.sports-reference.com/cfb/players/aaron-burbridge-1.html,213.0,SFO,2016,WR,Aaron Burbridge,Michigan State,0,72,206,4.56,30.5,20.0,115.0,7.22,4.31,0,0,0,0,0,0,0,0,0,0.0,0,0.0,0,0,0,0,0.0,0,0,0,0,0,0,46,10,2174,165,22,0,149,187,10,2323,4,0,0,0,0,0,0,0,0,0,0,0,0,0,2015,37.0,Michigan State,Big Ten (East),12.0,2.0,0.857,7.0,1.0,0.875,29.8,21.7,15.36,6.58,5.0,2.0,6.0,,1.679661185315815,-0.2986365279290154,Big Ten,0,0,1,0,0,0,0,0,0,0,0,0,1
https://www.sports-reference.com/cfb/players/aaron-colvin-1.html,114.0,JAX,2014,CB,Aaron Colvin,Oklahoma,5,71,177,4.51,,,,,,64,1,3,0,0,50,5,0,28,15.0,11,3.5,4,170,234,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2013,26.0,Oklahoma,Big 12,11.0,2.0,0.846,7.0,2.0,0.778,32.8,22.1,13.19,4.12,16.0,6.0,6.0,,1.668391193947079,0.4226284422765676,Big 12,0,1,0,0,0,0,0,0,0,0,0,0,1
https://www.sports-reference.com/cfb/players/aaron-curry-1.html,4.0,SEA,2009,OLB,Aaron Curry,Wake Forest,0,74,254,4.52,37.0,25.0,124.0,7.15,4.51,122,0,0,0,0,51,6,3,278,44.5,0,9.5,4,209,331,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2008,4.0,Wake Forest,ACC (Atlantic),8.0,5.0,0.615,4.0,4.0,0.5,21.0,18.3,7.45,4.68,23.0,16.0,,,0.4844040093661264,2.2692057962849628,ACC,1,0,0,0,0,0,0,0,0,0,0,0,1
https://www.sports-reference.com/cfb/players/aaron-davis-4.html,295.0,,2015,OLB,Aaron Davis,Colorado State,0,72,225,4.95,29.0,16.0,107.0,7.38,4.37,161,3,1,0,0,38,1,0,0,18.5,9,0.0,4,184,345,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2014,81.0,Colorado State,MWC (Mountain),10.0,3.0,0.769,6.0,2.0,0.75,33.9,25.1,5.47,-2.84,,21.0,,,0.6443016514407222,-1.2564434852902644,MWC,0,0,0,0,0,0,1,0,0,0,0,0,0
https://www.sports-reference.com/cfb/players/aaron-dobson-1.html,59.0,NWE,2013,WR,Aaron Dobson,Marshall,5,75,210,4.37,,,,,,0,0,0,0,0,0,0,0,0,0.0,0,0.0,0,0,0,0,0.0,0,0,0,0,0,0,47,24,2398,165,3,0,19,168,24,2417,4,0,0,0,0,0,0,0,0,0,0,0,0,0,2012,45.0,Marshall,CUSA (East),5.0,7.0,0.41700000000000004,4.0,4.0,0.5,40.9,43.1,-6.04,-4.87,,,,,-0.47891373411225585,0.9095176924325932,CUSA,0,0,0,1,0,0,0,0,0,0,0,0,0
https://www.sports-reference.com/cfb/players/aaron-donald-1.html,13.0,STL,2014,DT,Aaron Donald,Pitt,0,73,285,4.68,32.0,35.0,116.0,7.11,4.39,66,6,0,0,0,39,0,0,0,66.0,10,29.5,4,115,181,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2013,13.0,Pitt,ACC (Coastal),7.0,6.0,0.5379999999999999,3.0,5.0,0.375,26.3,27.2,3.72,3.49,,,,,-0.4089999708509596,1.7701859733915861,ACC,1,0,0,0,0,0,0,0,0,0,0,0,1
https://www.sports-reference.com/cfb/players/aaron-francisco-1.html,276.5,,2005,FS,Aaron Francisco,BYU,0,74,211,4.74,35.0,17.0,113.0,6.96,4.07,0,0,0,0,0,47,7,0,98,0.0,0,0.0,4,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2004,72.0,BYU,MWC,5.0,6.0,0.455,4.0,3.0,0.5710000000000001,24.3,26.8,4.18,6.36,,,,,-0.43831628174460113,-2.330078922787911,MWC,0,0,0,0,0,0,1,0,0,0,0,0,0
https://www.sports-reference.com/cfb/players/aaron-hernandez-1.html,113.0,NWE,2010,TE,Aaron Hernandez,Florida,5,74,245,4.64,,,,,,0,0,0,0,0,0,0,0,0,0.0,0,0.0,0,0,0,0,0.0,0,0,0,0,0,0,40,12,1382,111,1,0,16,112,12,1398,3,0,0,0,0,0,0,0,0,0,0,0,2,0,2009,91.0,Florida,SEC (East),13.0,1.0,0.929,8.0,0.0,1.0,35.9,12.4,21.15,5.43,1.0,1.0,3.0,,1.9635114370458404,0.49701555504684314,SEC,0,0,0,0,0,0,0,0,0,1,0,0,1
https://www.sports-reference.com/cfb/players/aaron-hester-1.html,289.0,,2013,CB,Aaron Hester,UCLA,1,74,198,4.62,29.0,,112.0,7.26,4.33,34,0,0,0,0,43,5,0,14,6.0,11,0.0,4,97,131,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2012,88.0,UCLA,Pac-12 (South),9.0,5.0,0.643,6.0,3.0,0.667,34.4,27.6,8.75,4.75,,15.0,,,0.5592369776119069,-1.4260768722728474,Pac-10,0,0,0,0,0,0,0,0,1,0,0,0,1
https://www.sports-reference.com/cfb/players/aaron-hunt-2.html,194.0,DEN,2003,DE,Aaron Hunt,Texas Tech,0,74,267,4.86,30.0,24.0,106.0,7.68,4.52,0,0,2,1,65,26,0,0,0,0.0,0,0.0,2,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2002,19.0,Texas Tech,Big 12 (South),9.0,5.0,0.643,5.0,3.0,0.625,38.4,31.4,9.53,5.6,,24.0,,,0.4977729726019537,-0.38216209299061726,Big 12,0,1,0,0,0,0,0,0,0,0,0,0,0
https://www.sports-reference.com/cfb/players/aaron-jones-6.html,182.0,GNB,2017,RB,Aaron Jones,UTEP,0,69,208,4.56,37.5,16.0,127.0,6.82,4.2,0,0,0,0,0,0,0,0,0,0.0,0,0.0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,35,7,646,71,658,33,4114,729,40,4760,5,0,0,2016,62.0,UTEP,CUSA (West),4.0,8.0,0.33299999999999996,2.0,6.0,0.25,26.3,34.9,-13.33,-7.25,,,,,-0.452147410767536,-0.08858495567699898,CUSA,0,0,0,1,0,0,0,0,0,0,0,0,0
https://www.sports-reference.com/cfb/players/aaron-kelly-1.html,299.0,,2009,WR,Aaron Kelly,Clemson,0,76,204,4.49,38.0,11.0,119.0,7.25,4.45,0,0,0,0,0,0,0,0,0,0.0,0,0.0,0,0,0,0,0.0,0,0,0,0,0,0,51,20,2733,232,0,0,0,232,20,2733,4,0,0,0,0,0,0,0,0,0,0,0,0,0,2008,5.0,Clemson,ACC (Atlantic),7.0,6.0,0.5379999999999999,4.0,4.0,0.5,25.2,17.3,6.97,2.51,9.0,9.0,,,0.4844040093661264,-1.1363408192553903,ACC,1,0,0,0,0,0,0,0,0,0,0,0,1
https://www.sports-reference.com/cfb/players/aaron-lockett-1.html,254.0,TAM,2002,WR,Aaron Lockett,Kansas State,1,67,155,4.31,35.0,,119.0,6.84,4.11,0,0,0,0,0,0,0,0,0,0.0,0,0.0,0,0,0,0,0.0,0,0,0,0,0,0,47,14,2400,137,15,0,69,152,14,2469,4,0,0,0,0,0,0,0,0,0,0,0,0,0,2001,13.0,Kansas State,Big 12 (North),6.0,6.0,0.5,3.0,5.0,0.375,27.5,17.1,9.63,5.63,13.0,11.0,,,0.5464658402252047,-0.8371367180070833,Big 12,0,1,0,0,0,0,0,0,0,0,0,0,0
https://www.sports-reference.com/cfb/players/aaron-lynch-1.html,150.0,SFO,2014,DE,Aaron Lynch,South Florida,4,77,249,4.76,,18.0,,,,26,1,1,1,44,24,0,0,0,19.0,3,10.5,2,36,62,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2013,22.0,South Florida,American,2.0,10.0,0.16699999999999998,2.0,6.0,0.25,13.8,28.6,-13.56,-0.47,,,,,-0.4089999708509596,0.14468985144210195,Other,0,0,0,0,0,0,0,1,0,0,0,0,0
https://www.sports-reference.com/cfb/players/aaron-maybin-1.html,11.0,BUF,2009,DE,Aaron Maybin,Penn State,0,76,249,4.64,38.0,22.0,124.0,7.52,4.38,23,4,0,0,0,26,0,0,0,24.5,4,16.0,2,38,61,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2008,33.0,Penn State,Big Ten,11.0,2.0,0.846,7.0,1.0,0.875,38.9,14.4,17.82,1.97,22.0,3.0,8.0,,1.5053605530744096,1.852503967473602,Big Ten,0,0,1,0,0,0,0,0,0,0,0,0,0
https://www.sports-reference.com/cfb/players/aaron-murray-1.html,163.0,KAN,2014,QB,Aaron Murray,Georgia,5,72,207,4.84,,,,,,0,0,0,0,0,0,0,0,0,0.0,0,0.0,0,0,0,1478,249.5,921,52,41,121,13166,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2013,106.0,Georgia,SEC (East),8.0,5.0,0.615,5.0,3.0,0.625,36.7,29.0,12.82,7.59,5.0,5.0,,,0.6374841609623771,0.04808071277182738,SEC,0,0,0,0,0,0,0,0,0,1,0,0,1
https://www.sports-reference.com/cfb/players/aaron-rodgers-1.html,24.0,GNB,2005,QB,Aaron Rodgers,California,2,74,223,4.71,34.5,,110.0,7.38,,0,0,0,0,0,0,0,0,0,0.0,0,0.0,0,0,0,665,127.7,424,25,13,43,5469,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2004,79.0,California,Pac-10,10.0,2.0,0.833,7.0,1.0,0.875,36.8,16.0,21.26,6.18,12.0,4.0,9.0,,1.4439240859642077,1.4104195313382353,Pac-10,0,0,0,0,0,0,0,0,1,0,0,0,0
https://www.sports-reference.com/cfb/players/aaron-ross-1.html,20.0,NYG,2007,CB,Aaron Ross,Texas,0,72,193,4.44,34.0,17.0,118.0,6.67,4.15,31,0,0,1,3,50,10,0,111,4.0,0,1.0,4,72,103,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2006,20.0,Texas,Big 12 (South),10.0,3.0,0.769,6.0,2.0,0.75,35.9,18.3,12.18,0.57,3.0,2.0,13.0,,1.235440341561252,1.5512327288692311,Big 12,0,1,0,0,0,0,0,0,0,0,0,0,0
https://www.sports-reference.com/cfb/players/aaron-rouse-1.html,89.0,GNB,2007,SS,Aaron Rouse,Virginia Tech,3,76,223,4.58,35.0,16.0,,,,75,0,0,0,0,26,5,0,80,6.5,0,0.0,2,59,134,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2006,8.0,Virginia Tech,ACC (Coastal),10.0,3.0,0.769,6.0,2.0,0.75,25.8,11.0,12.47,0.16,17.0,11.0,19.0,,1.001331297525693,0.6161972390286743,ACC,1,0,0,0,0,0,0,0,0,0,0,0,1
https://www.sports-reference.com/cfb/players/aaron-shea-1.html,110.0,CLE,2000,FB,Aaron Shea,Michigan,1,76,253,4.81,37.5,,114.0,6.72,4.3,0,0,0,0,0,0,0,0,0,0.0,0,0.0,0,0,0,0,0.0,0,0,0,0,0,0,43,5,508,58,27,0,104,85,5,612,4,0,0,0,0,0,0,0,0,0,0,0,0,0,1999,31.0,Michigan,Big Ten,10.0,2.0,0.833,6.0,2.0,0.75,30.1,20.6,16.77,7.86,8.0,3.0,5.0,,1.7116753065097288,0.2303190404183437,Big Ten,0,0,1,0,0,0,0,0,0,0,0,0,0
https://www.sports-reference.com/cfb/players/aaron-walker-2.html,161.0,SFO,2003,TE,Aaron Walker,Florida,0,78,252,4.72,33.5,24.0,115.0,7.57,4.3,0,0,0,0,0,0,0,0,0,0.0,0,0.0,0,0,0,0,0.0,0,0,0,0,0,0,46,9,716,56,0,0,0,56,9,716,4,0,0,0,0,0,0,0,0,0,0,0,0,0,2002,90.0,Florida,SEC (East),8.0,5.0,0.615,6.0,2.0,0.75,25.8,21.5,8.58,5.97,6.0,6.0,,,0.4977729726019537,-0.09655861528963908,SEC,0,0,0,0,0,0,0,0,0,1,0,0,1
https://www.sports-reference.com/cfb/players/aaron-williams-2.html,34.0,BUF,2011,CB,Aaron Williams,Texas,0,72,204,4.55,37.5,18.0,127.0,6.72,4.07,32,0,0,0,0,37,4,1,81,11.5,0,3.0,3,65,97,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2010,24.0,Texas,Big 12 (South),5.0,7.0,0.41700000000000004,2.0,6.0,0.25,23.8,23.7,1.71,2.63,5.0,5.0,,,0.5435126849157659,1.2980047163986055,Big 12,0,1,0,0,0,0,0,0,0,0,0,0,0
https://www.sports-reference.com/cfb/players/abdual-howard-1.html,288.5,,2002,SS,Abdual Howard,Florida State,4,72,209,4.64,,,120.0,,,0,0,0,0,0,41,4,2,158,0.0,0,0.0,4,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2001,2.0,Florida State,ACC,8.0,4.0,0.667,6.0,2.0,0.75,33.6,25.3,12.79,6.45,6.0,6.0,15.0,,1.1401176534903281,-1.5839392375511274,ACC,1,0,0,0,0,0,0,0,0,0,0,0,0
https://www.sports-reference.com/cfb/players/abdul-hodge-1.html,67.0,GNB,2006,ILB,Abdul Hodge,Iowa,1,72,236,4.76,31.0,,108.0,7.09,4.3,62,3,1,0,47,25,0,0,0,11.0,0,1.0,2,96,158,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2005,36.0,Iowa,Big Ten,7.0,5.0,0.583,5.0,3.0,0.625,30.0,20.0,11.3,5.05,11.0,8.0,,,0.5729675484954635,0.8416212335729143,Big Ten,0,0,1,0,0,0,0,0,0,0,0,0,0
https://www.sports-reference.com/cfb/players/abraham-elimimian-1.html,276.5,,2005,CB,Abraham Elimimian,Hawaii,1,70,190,4.62,39.0,14.0,121.0,,4.05,0,0,1,1,35,50,11,0,47,0.0,0,0.0,4,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2004,115.0,Hawaii,WAC,8.0,5.0,0.615,4.0,4.0,0.5,35.9,38.4,0.56,-2.67,,,,,-0.43831628174460113,-2.330078922787911,WAC,0,0,0,0,0,0,0,0,0,0,0,1,0
https://www.sports-reference.com/cfb/players/abraham-wright-1.html,238.0,MIA,2007,DE,Abraham Wright,Colorado,0,74,242,4.9,31.0,24.0,111.0,7.2,4.46,29,1,0,0,0,25,1,0,2,21.0,2,17.0,2,47,76,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2006,17.0,Colorado,Big 12 (North),2.0,10.0,0.16699999999999998,2.0,6.0,0.25,16.3,22.3,-6.18,0.99,,,,,-0.4079187409450348,-0.5799719485210565,Big 12,0,1,0,0,0,0,0,0,0,0,0,0,0
https://www.sports-reference.com/cfb/players/abry-jones-1.html,289.0,,2013,DT,Abry Jones,Georgia,2,75,313,5.06,26.5,30.0,101.0,,,55,2,0,0,0,39,0,0,0,13.5,3,5.0,4,52,107,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2012,94.0,Georgia,SEC (East),12.0,2.0,0.857,7.0,1.0,0.875,37.8,19.6,17.93,4.21,6.0,3.0,5.0,,1.7506860712521692,-1.4260768722728474,SEC,0,0,0,0,0,0,0,0,0,1,0,0,1
https://www.sports-reference.com/cfb/players/ace-sanders-1.html,101.0,JAX,2013,WR,Ace Sanders,South Carolina,0,67,173,4.58,32.0,7.0,117.0,6.81,4.37,0,0,0,0,0,0,0,0,0,0.0,0,0.0,0,0,0,0,0.0,0,0,0,0,0,0,40,13,1230,99,12,0,72,111,13,1302,3,0,0,0,0,0,0,0,0,0,0,0,0,0,2012,96.0,South Carolina,SEC (East),11.0,2.0,0.846,6.0,2.0,0.75,31.5,18.2,15.97,4.51,9.0,3.0,8.0,,1.5220362417358566,0.4936711240865359,SEC,0,0,0,0,0,0,0,0,0,1,0,0,1
https://www.sports-reference.com/cfb/players/adam-archuleta-1.html,20.0,STL,2001,SS,Adam Archuleta,Arizona State,4,72,211,4.46,,31.0,,,,0,0,0,0,0,23,2,0,4,0.0,0,0.0,2,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2000,90.0,Arizona State,Pac-10,6.0,6.0,0.5,3.0,5.0,0.375,26.1,25.3,5.92,4.75,,,,,-0.4662652613706357,1.4941549086209052,Pac-10,0,0,0,0,0,0,0,0,1,0,0,0,0
https://www.sports-reference.com/cfb/players/adam-bishop-1.html,296.0,,2008,TE,Adam Bishop,Nevada,0,77,248,4.98,27.0,21.0,113.0,7.14,4.28,0,0,0,0,0,0,0,0,0,0.0,0,0.0,0,0,0,0,0.0,0,0,0,0,0,0,43,10,417,34,0,0,0,34,10,417,4,0,0,0,0,0,0,0,0,0,0,0,0,0,2007,116.0,Nevada,WAC,6.0,7.0,0.462,4.0,4.0,0.5,33.5,32.2,-5.09,-5.24,,,,,-0.4844040093661262,-1.1363408192553903,WAC,0,0,0,0,0,0,0,0,0,0,0,1,0
https://www.sports-reference.com/cfb/players/adam-bisnowaty-1.html,200.0,NYG,2017,OT,Adam Bisnowaty,Pitt,0,78,304,5.23,29.5,23.0,96.0,8.02,4.94,0,0,0,0,0,0,0,0,0,0.0,0,0.0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2016,11.0,Pitt,ACC (Coastal),8.0,5.0,0.615,5.0,3.0,0.625,40.9,35.2,8.12,3.51,,22.0,,,0.5971794213767682,-0.2230078309403668,ACC,1,0,0,0,0,0,0,0,0,0,0,0,1
