year,pos,player,college,team,pick,pick_score,height_inches,weight,forty,vertical,bench,broad,threecone,shuttle,total_seasons,total_games,rushing.total_plays,rushing.total_atts,rushing.total_yds,rushing.total_rush_yds,rushing.total_rec_yds,rushing.total_tds,rushing.total_rush_tds,rushing.total_rec_tds,rushing.total_recs,rushing.atts_per_game,rushing.yds_per_game,rushing.rush_yds_per_game,rushing.rec_yds_per_game,rushing.tds_per_game,rushing.rush_tds_per_game,rushing.rec_tds_per_game,rushing.recs_per_game,rushing.rush_yds_per_att,rushing.rush_tds_per_att,rushing.rec_yds_per_rec,rushing.rec_tds_per_rec,win_pct,wins,losses,ppg_off,ppg_def,srs,sos,ap_rank_score,conf_ACC,conf_Big 12,conf_Big Ten,conf_CUSA,conf_Ind,conf_MAC,conf_MWC,conf_Other,conf_Pac-10,conf_SEC,conf_Sun Belt,conf_WAC
2000,RB,Reuben Droughns,Oregon,DET,81.0,0.5211956512695484,0.2647690743694606,0.03823401511405925,1.0093807666289705,-1.624426051385233,-1.6333393791572968,-0.5714785865798944,1.916705660551489,1.307343919383397,-1.6831114828417229,-2.2079284891534288,-0.6489634413881693,-0.5489259822502087,-0.7043412883937791,-0.5624255548427985,-0.8006081652497986,-0.5499736191766693,-0.611718044365403,0.09748498690708728,-0.8971528308484795,2.091440589742572,1.7707038071656853,1.9513594400679948,-0.0013460011422193631,1.389512490324476,1.1396876391493058,1.4657158243790354,-0.18268997298754674,-0.12449081885972363,-0.34817873260320426,0.48678768806224176,1.8229723154023916,0.5776258162668704,0.2656109511490997,-0.6832977533231098,0.47950333786550503,0.1479740664277515,-0.019038506006273725,-0.3832602233243274,0.9732384952295127,0,0,0,0,0,0,0,0,1,0,0,0
2000,RB,Ron Dayne,Wisconsin,NYG,11.0,1.740425183909298,0.2647690743694606,3.1868125982811066,0.9171045581605725,-2.5975038137944803e-15,0.0,2.7848277214480433e-15,-5.946881805002708e-15,0.0,0.6038281308499969,0.8901275297578877,3.1406911140020894,3.4862326989675045,3.3972718235785884,4.009726929606642,-0.5058650405471943,3.0316309140480526,3.4652827674011903,-0.9682031654181177,-0.5802746180301014,2.759717394373392,2.6505649090507712,3.1436698095780025,-0.7409012704684128,2.198488979693559,2.5416892400732674,-0.9823845185052203,-0.837394560520512,0.6694653007460751,0.38236603528491436,0.2590000437680553,-1.014179182206309,1.0292794953600077,0.6482844795523619,-1.1513369658594594,0.4646091974888174,-1.7576161918115814,0.8114748651800369,-0.4396505129341061,1.814731268197365,0,0,1,0,0,0,0,0,0,0,0,0
2000,RB,Rondell Mealey,LSU,GNB,252.0,-1.5284773940094722,0.8436505506045151,-0.17644179737460308,1.2862093920341726,-0.5277275631447709,0.0,0.40834556096732705,-1.096311491064002,-0.9381084419127437,0.6038281308499969,0.5803219278667561,-0.3024035829973737,-0.23815563857038485,-0.4859168875819276,-0.4000045074378451,-0.511942218376114,0.3096114687972639,0.2344519354352107,0.4527143710154889,-0.522660397517669,-0.6439335493883065,-0.9051113027474219,-0.789403098905424,-0.689655253968592,-0.03630857218853221,-0.10070070747524892,0.2787580823745477,-0.7228608887305441,-0.6301654483408786,0.7389892421468564,-0.015467579066410938,1.2784684926290049,-2.018022435870799,-2.0304302192704737,1.6568983093586385,-1.590782174494043,0.11300910756097485,-1.2047789077894115,0.5565779368386501,-0.48724184222156913,0,0,0,0,0,0,0,0,0,1,0,0
2000,RB,Ronney Jenkins,Northern Arizona,,260.0,-0.13270196292690775,-0.3141124018655938,-2.1800827139354513,-0.4670385688654301,-2.5975038137944803e-15,-0.3544304174789128,0.01641590194843845,-5.946881805002708e-15,0.0,-1.6831114828417229,-1.1752431495163231,-0.563448671135895,-0.592628061830184,-0.45573460674247174,-0.5786676595832939,0.20516476543640783,0.023083106139286172,-0.15017078265597733,0.8079437551238905,-0.09055374367442601,0.17723285835148916,0.43280327092466475,0.1746898805284512,1.0026419999514633,0.9158390509262154,0.6123727864779974,1.5866096684720847,0.5789303220064109,-0.01192425753704151,0.6863152190859859,0.8464938939135469,0.9560649133552889,0.0,0.0,0.0,-5.2914616250232145e-16,-6.211024382234731e-16,0.0,0.0,0.6323567275456616,0,0,0,0,0,0,0,1,0,0,0,0
2000,RB,Shaun Alexander,Alabama,SEA,19.0,1.4711004975098363,0.8436505506045151,0.25290982760272157,0.27117109888177016,-2.5975038137944803e-15,0.0,2.7848277214480433e-15,-5.946881805002708e-15,0.0,0.6038281308499969,0.37378485993933497,1.0613319636573155,1.0923298953088612,0.9620383221635459,0.7973995475975619,0.9951978831959658,1.455724919429175,1.157546458854062,1.8736319074490955,0.31274579991260076,0.8803580649405144,0.7304594766393175,0.5387988645211705,0.8826827926237107,1.1878812289590002,0.8832735487019938,1.660009502385722,0.1969375342998143,-0.6831513574044679,0.27205289511296404,1.5432627267323127,1.4263812458441862,0.6810164175050586,0.6482844795523619,-0.6832977533231098,-0.2800978213455523,-0.4289477548740651,1.097389304440898,1.81059056768468,1.4790369680731323,0,0,0,0,0,0,0,0,0,1,0,0
2000,RB,Shyrone Stith,Virginia Tech,JAX,243.0,-1.3008536608275159,-2.0507568305707573,-0.7489106306777026,0.4557235158185661,0.2034047623488707,-1.6333393791572968,-1.3553379046176717,0.577586926500159,-1.0244719942702936,-0.539641675995863,-0.4523634117703494,-0.3654144663411547,-0.20902091885040136,-0.5367502026799584,-0.2899191308633766,-1.0771197564656438,-0.5499736191766693,-0.38094441351069014,-0.9682031654181177,-1.0988026026419928,0.05247556495016575,-0.37013778608419934,-0.06519368539616424,-1.1368657448588018,-0.4251688619648071,-0.22930284374735976,-0.9823845185052203,-1.1885254712676108,-0.3395289540286862,-0.3800894989820868,-0.11120037334552815,-1.014179182206309,1.4863747850446292,1.0309580079556242,-1.6193761783958092,1.3880459008434352,-1.6352388357778629,1.2793348566978093,-0.4101127421861268,2.110880219388008,0,0,0,0,0,0,0,1,0,0,0,0
2000,RB,Thomas Hamner,Minnesota,PHI,171.0,-0.3469557862305713,0.8436505506045151,-1.2498208598179148,-0.4670385688654301,-0.8932937258915916,-0.6102122098145896,1.3881697085145486,-0.5606639974434701,-1.629016860773096,0.6038281308499969,0.7868589957941772,1.7589524578206055,1.8449768214084346,0.9620383221635459,1.0184726398987487,0.2507435991533054,-0.2634452565186916,-0.38094441351069014,0.4527143710154889,0.31274579991260076,1.2855255601803561,0.41034811122206927,0.4585668941353556,-0.021392381210749486,-0.6430809084094831,-0.7292819766313596,0.22392579537977508,0.034350215047120776,-1.5266658628658227,-1.7243856780261138,-0.11276020656370325,0.20610103181893863,0.12597213717373307,-0.11706257725416255,-0.21525854078676016,-0.0417915753185543,-1.1457294116429881,0.4314933376775073,-0.30270266673892937,1.0088564614556432,0,0,1,0,0,0,0,0,0,0,0,0
2000,RB,Thomas Jones,Virginia,ARI,7.0,1.9427645772764546,-0.3141124018655938,0.1097926192769467,-0.9284196112074282,-2.5975038137944803e-15,0.0,2.7848277214480433e-15,-5.946881805002708e-15,0.0,0.6038281308499969,0.5803219278667561,1.4709027053918922,1.4905043981486354,1.1256580551353328,1.1881124005217,0.3054381996135825,0.8826681941132195,0.8498482843811116,0.4527143710154889,0.5720097922185465,1.1143759875230135,0.7290404427595327,0.7723920324335596,0.10240267586910354,0.49788334103948173,0.46348930971852864,0.2787580823745477,0.3710275487928923,-0.6279898311967691,-0.3810794338376538,-0.4803316090044003,0.051417624407287574,-0.3311231525108884,-0.4997361056574248,0.2527806717495895,-0.32478024247561454,1.3193001884647726,-0.5883919348374255,0.3068495114239161,0.5244005127080407,1,0,0,0,0,0,0,0,0,0,0,0
2000,RB,Travis Prentice,Miami (OH),CLE,63.0,0.7250823902262341,0.8436505506045151,0.7538200567429337,-0.4670385688654301,0.9345370878425122,0.9244785441994712,-0.5714785865798944,-0.895443680956301,1.2209803670258548,0.6038281308499969,0.5803219278667561,2.875145248481869,3.0880581961277302,2.3559831346173614,2.6300503658167873,0.15654734280505042,3.533055548699514,3.6191318546376654,0.8079437551238905,0.08228891786287117,2.7393305876461147,1.9766013366926385,2.190431021001569,-0.04187553439872944,2.968520939719047,3.002344387090527,0.5940437325944896,-0.11834359430969756,-0.6633845470332805,0.7469517690262191,0.20041964068547483,0.7371489027373334,-0.04271779116225819,-0.4997361056574248,-0.21525854078676016,-0.07157985607192897,0.20042150472791673,-1.62808080487692,-3.2162009632441597,-0.48724184222156913,0,0,0,0,0,1,0,0,0,0,0,0
2000,RB,Troy Hambrick,Savannah State,,260.0,-0.13270196292690775,0.8436505506045151,1.612523306697583,1.0093807666289705,0.020621680975460313,0.41291495952811763,0.01641590194843845,2.854088774387423,1.566434576456031,-0.539641675995863,-0.6589004796977704,-0.9505155259619784,-0.9713794181899693,-0.9982213913042701,-0.9883296347046766,-0.49067209597489514,-1.0513982538281303,-0.9194162188383534,-0.9682031654181177,-0.32101062572415556,-0.8303835073051669,-0.8522570847588098,-0.8402058098538087,-0.3278555583224698,-0.9544509230491814,-0.788307290930165,-0.9823845185052203,-0.08955705648013346,-0.18058125991430962,-0.34296366396833017,-0.613284689055826,-1.014179182206309,0.0,0.0,0.0,-5.2914616250232145e-16,-6.211024382234731e-16,0.0,0.0,0.6323567275456616,0,0,0,0,0,0,0,1,0,0,0,0
2000,RB,Trung Canidate,Arizona,STL,31.0,1.1991148994678484,0.2647690743694606,-1.5360552764694646,-1.2975244450810284,-2.5975038137944803e-15,-0.3544304174789128,2.7848277214480433e-15,-5.946881805002708e-15,0.0,0.6038281308499969,0.37378485993933497,0.2106850385162718,0.27170195652932616,0.7483795446421347,0.8524422358847962,-0.0075364585757808555,-0.19181316585419714,-0.07324623903773972,-0.612973781309716,-0.2633964052117232,0.005907174325708807,0.5034907604077667,0.5955069020281216,-0.135256766700359,-0.4210539382634709,-0.2988388682754445,-0.6520852658938526,-0.4062089726053388,1.6199497581143414,-0.43821623836422374,0.81905444686525,-0.5638376746493724,-0.7827768316040257,-0.8824096340606871,0.7208198842859391,-0.3992509443590515,1.3018177090313847,-0.9584716635776741,-0.2302008658120711,0.5244005127080407,0,0,0,0,0,0,0,0,1,0,0,0
2001,RB,Anthony Thomas,Michigan,CHI,38.0,1.1340900980080664,2.001413503074624,1.0400544733944834,0.27117109888177016,-0.7105106445181812,0.1571331671924408,-0.5714785865798944,2.854088774387423,1.566434576456031,0.6038281308499969,0.5803219278667561,1.6689369101866325,1.6701685030885336,1.3472595381408112,1.2783463157466743,0.8493456153018936,1.5273570100936695,1.772942807799963,-0.612973781309716,0.7736595640120599,1.297121641640201,0.9537463752368321,0.8611303921687294,0.6294598113373101,1.098849243420998,1.3097743355091944,-0.6670988682852784,0.5725333135998413,-0.7694436041941669,0.3653893689803095,0.17892860523506088,-0.7716876012141123,0.5776258162668704,0.2656109511490997,-0.6832977533231098,0.405032635982068,-0.6562199875081135,0.5701185203494398,0.11082612373278079,1.3164167961205733,0,0,1,0,0,0,0,0,0,0,0,0
2001,RB,Correll Buckhalter,Nebraska,PHI,121.0,0.23067465159481407,0.8436505506045151,0.8253786609058211,-0.19020994346022793,2.0312355760829743,-2.1449029638286503,0.9962400494956599,0.17585130628476298,-1.7153804131306456,0.6038281308499969,0.6835904618304666,-0.5229416747006073,-0.4323871033702748,-0.34135964777190225,-0.14374018819891848,-0.8218782876510174,-0.04854898452520827,0.08060284819873549,-0.612973781309716,-0.7819243898236148,-0.8868261214972173,-0.8072465445804866,-0.587119077980231,-1.0030759465685557,-0.4117267778737754,-0.2840624630632265,-0.6741052160679437,-0.9972925493723886,1.0542176601611981,0.8221660091423949,-0.3583472810252893,-0.22608154398166994,1.0292794953600077,0.6482844795523619,-1.1513369658594594,1.864658392897432,-0.6387375080747255,1.3226552262827884,0.5350959217492105,1.4879952862487071,0,1,0,0,0,0,0,0,0,0,0,0
2001,RB,David Allen,Kansas State,,270.0,-0.13270196292690775,-0.8929938781006482,-1.464496672306577,0.6402759327553703,-1.2588598886384124,-1.1217757944859432,-1.3553379046176717,-5.946881805002708e-15,0.0,0.6038281308499969,0.1672477920119139,-1.679641461797159,-1.6220548252696005,-1.7686638232588008,-1.7129079739612192,-0.9981164446896881,-1.3379266164861081,-1.380963480547779,-0.25774439720131437,-1.1276097128982092,-1.9685925881512727,-2.131329160083222,-2.011064097379503,-1.1189565408471647,-1.505336333565571,-1.5252805008895367,-0.28875608802134795,-1.2928343377559135,-1.0341421222120168,-0.2656813135315313,1.1084158884654678,2.138211370692247,0.773523797560279,1.0309580079556242,-0.6832977533231098,1.2242103566998748,-0.7436323846750554,0.9154437521839863,0.37935131235077435,1.4260768722728474,0,1,0,0,0,0,0,0,0,0,0,0
2001,RB,Derek Combs,Ohio State,OAK,228.0,-0.7397372194138898,0.8436505506045151,-1.5360552764694646,-1.2052482366126303,0.2034047623488707,-2.9122483408356805,0.40834556096732705,-0.627619934146035,-1.629016860773096,0.6038281308499969,0.1672477920119139,-1.2070598367188012,-1.1073414435498923,-1.4501613333477008,-1.308660033753335,-1.1409301236693006,-1.4095587071506026,-1.3040389369295415,-0.9682031654181177,-1.1564168231544254,-1.3926968240954865,-1.7760682754390043,-1.5737614606045878,-1.271184774946082,-1.5787877216344228,-1.4477043735253925,-0.9823845185052203,-1.324499529368434,-1.276822376608105,-1.1707168681449582,-0.23135479881829743,-1.014179182206309,0.12597213717373307,-0.11706257725416255,-0.21525854078676016,-0.5035099269958632,-0.761114864108444,0.32752445067355784,0.43305635007437304,0.5516377296457827,0,0,1,0,0,0,0,0,0,0,0,0
2001,RB,Derek Homer,Kentucky,,270.0,-0.13270196292690775,-1.4718753543357026,-1.464496672306577,0.4557235158185661,-0.7105106445181812,0.0,-0.963408245598783,1.247146293525827,0.35734484345041084,0.6038281308499969,0.5803219278667561,-0.32040669252416826,-0.7237343005701097,-0.32626850735217433,-0.8953887020229532,1.7669994674687646,-1.1230303444926248,-1.1501898496930663,-0.25774439720131437,2.242822187079086,-1.1378407226780027,-0.7432263836508729,-1.276576693851505,1.518684699110485,-1.3717883552585672,-1.3701282461612478,-0.3518132180653364,2.040646742907611,-0.855052385822169,-1.2739642170348686,-0.4330661135796358,-0.7209335493785364,-2.5132089996958054,-2.4131037476737363,2.124937521894988,-1.1737462439467958,2.088529283533861,-1.6454089527109117,0.6988962868061868,-0.4662652613706357,0,0,0,0,0,0,0,0,0,1,0,0
2001,RB,Deuce McAllister,Ole Miss,NOR,23.0,1.42069514211256,1.4225320268395696,0.5391442442542713,-1.2975244450810284,-2.5975038137944803e-15,0.0,2.7848277214480433e-15,-5.946881805002708e-15,0.0,0.6038281308499969,0.5803219278667561,0.6562619993044376,0.6358859530291198,0.5561660719277055,0.4509013131336612,0.6092970910595663,0.8826681941132195,0.9267728279993492,0.09748498690708728,0.42797424093746556,0.24509936253314746,0.1515703582210968,0.04739963339722465,0.39684800294631384,0.49788334103948173,0.5340130618677508,-0.036527567845394446,0.22709485964507184,-0.5075653165569132,0.4947806774372085,0.40995723632701153,-0.1544363041430663,-0.3311231525108884,-0.4997361056574248,0.2527806717495895,-0.2503095405921776,0.7948258054631213,-0.5128907192750336,-0.3832602233243274,0.5516377296457827,0,0,0,0,0,0,0,0,0,1,0,0
2001,RB,Hodges Mitchell,Texas,,270.0,-0.13270196292690775,-2.0507568305707573,-2.4663171305870013,-0.19020994346022793,-2.5975038137944803e-15,0.0,2.7848277214480433e-15,-5.946881805002708e-15,0.0,0.6038281308499969,0.6835904618304666,0.15667570993588806,0.07261470510943902,0.20271567788670952,-0.01560802857945519,0.8280754929006746,-0.33507734718318605,-0.4578689571289278,0.4527143710154889,0.5720097922185465,-0.38457740483640573,-0.2678091248380891,-0.4639107953968222,0.5602324433267127,-0.672887268785249,-0.7667583666623472,0.25073269124388614,0.32560878910624674,-0.32336249297278186,-0.8130481350246626,0.5348927980475524,0.051417624407287574,0.5776258162668704,0.2656109511490997,-0.6832977533231098,1.030586531802938,-0.6212550286413369,0.6753251321986743,-0.4665030317959054,1.2670757512664443,0,1,0,0,0,0,0,0,0,0,0,0
2001,RB,James Jackson,Miami (FL),CLE,65.0,0.7735631188995501,-0.3141124018655938,-0.319559005700378,-0.005657526523431984,-2.5975038137944803e-15,0.0,2.7848277214480433e-15,-5.946881805002708e-15,0.0,1.7472979376958566,0.37378485993933497,0.11616871350060026,0.18915358398937296,0.060541249721904396,0.2424609689639709,-0.5848683523231502,0.38124355946175836,0.3883010226716859,0.09748498690708728,-0.378624846236588,-0.08205534129826579,-0.2271966308804235,-0.03292971034399305,-0.7213431796445203,0.13857568511825813,0.14445328809109506,0.008513239328882998,-0.5268382739863694,0.11004741453283406,0.32750715262153357,-0.7847746686466625,0.4790584481140598,1.4863747850446292,1.0309580079556242,-1.6193761783958092,1.6710345680004965,-1.2331418088099302,1.8437373861478203,0.7257488056679859,2.117846920009512,0,0,0,0,0,0,0,1,0,0,0,0
2001,RB,Jeff Chaney,Florida State,,270.0,-0.13270196292690775,0.2647690743694606,-1.5360552764694646,-0.8361434027390302,-2.5975038137944803e-15,0.0,2.7848277214480433e-15,-5.946881805002708e-15,0.0,0.6038281308499969,0.5803219278667561,-1.3285808260246645,-1.3015729083497822,-1.4191847819598384,-1.4485226023520448,-0.5514438742640919,-1.1946624351571193,-1.2271143933113038,-0.25774439720131437,-0.7819243898236148,-1.7255902588927419,-1.8514534914959047,-1.8205428390280942,-0.7279331464886293,-1.4385623444120692,-1.44065199831047,-0.3518132180653364,-0.9819397291966212,-1.1243074441310559,-0.5649027216329839,1.1957232199827743,0.5620160942429692,1.1000204330492942,1.0309580079556242,-1.1513369658594594,1.2391044970765612,-2.159713218779514,1.8325978625402544,0.8251031254566437,1.7197929451206313,1,0,0,0,0,0,0,0,0,0,0,0
2001,RB,Kevan Barlow,Pitt,SFO,80.0,0.6119957936995944,1.4225320268395696,1.469406098371808,0.086618681944966,-2.5975038137944803e-15,0.0,2.7848277214480433e-15,-5.946881805002708e-15,0.0,0.6038281308499969,-0.14255780987921776,-0.14037559725622248,-0.07791468011047567,-0.2539898874471617,-0.32240334034436735,0.11400709800261268,-0.33507734718318605,-0.4578689571289278,0.4527143710154889,-0.43623906674902035,-0.026816559626612575,-0.2384162238057648,-0.3229271267840598,0.19988795307709892,-0.33408446976495887,-0.46856784706443466,0.5173526284869363,-0.44044161218644196,-0.8591105179397684,-0.6618726224066029,2.0629760463880236,1.0874145197260618,-0.3311231525108884,-0.4997361056574248,0.2527806717495895,-0.9354399979197979,-0.39398279600728786,-0.32723199248226675,-0.15769906488521285,-0.4662652613706357,0,0,0,0,0,0,0,1,0,0,0,0
